price,latitude,longitude,bedrooms,bathrooms,livingArea,lotSize,hasPrivatePool,garageParkingCapacity,yearBuilt,is_FSBA,is_FSBO,is_foreclosure,is_newHome,level_One,level_Split,level_Three Or More,level_Two,level_Unknown,homeType_CONDO,homeType_LOT,homeType_MANUFACTURED,homeType_MULTI_FAMILY,homeType_SINGLE_FAMILY,homeType_TOWNHOUSE,homeType_Unknown
665000,45.676395,-111.078064,3.0,2.0,1427.0,10815.0,,2.0,2003.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
699999,45.663937,-111.137764,3.0,2.0,1803.0,7723.0,,2.0,2008.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
870000,45.661263,-111.0408,5.0,4.0,2095.0,13503.0,,2.0,1920.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1899000,45.657738,-111.11307,3.0,2.0,1926.0,435600.0,,1.0,1900.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1195000,45.731514,-111.062965,4.0,3.0,2627.0,15245.0,,2.0,2004.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
655000,45.70468,-111.091385,3.0,2.0,1342.0,2700.0,,2.0,2013.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
495000,45.675625,-111.083694,3.0,3.0,1424.0,3319.0,,1.0,2000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
499000,45.707146,-111.08176,3.0,3.0,1423.0,,,2.0,2009.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1100000,45.66469,-111.140564,4.0,3.0,2692.0,9147.0,,3.0,2025.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1775000,45.657738,-111.11307,2.0,3.0,1926.0,435600.0,,2.0,2002.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
625000,45.67884,-111.09085,3.0,2.0,1659.0,,,2.0,2006.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1750000,45.631645,-111.02221,5.0,5.0,3084.0,89907.0,,,1935.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3495000,45.626255,-110.84941,4.0,5.0,6989.0,875556.0,,7.0,2020.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1649000,45.683727,-111.038925,3.0,3.0,2446.0,3249.0,,1.0,2024.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1800000,45.646423,-110.80919,7.0,5.0,3538.0,881131.0,,,2016.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
430000,45.696022,-111.069595,1.0,1.0,1080.0,,,0.0,2020.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
744000,45.663937,-111.137764,3.0,2.0,1803.0,7723.0,,2.0,2016.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2600000,45.666107,-110.843056,3.0,3.0,3812.0,1743271.0,,4.0,1992.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
450000,45.68675,-111.10465,3.0,3.0,1480.0,,,1.0,2007.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
470000,45.6468,-111.06359,2.0,3.0,1186.0,,,1.0,2019.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
520000,45.66571,-111.03793,2.0,2.0,1200.0,,,0.0,1995.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
975000,45.681232,-111.027,2.0,2.0,1649.0,8398.0,,0.0,1900.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
160000,45.66705,-111.1212,3.0,2.0,1248.0,,,,1994.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
938000,45.721447,-111.19392,3.0,2.0,2574.0,43255.0,,4.0,2017.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1480000,45.680603,-111.03775,2.0,2.0,1425.0,,,1.0,2025.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1750000,45.631645,-111.02221,3.0,3.0,3084.0,89907.0,,3.0,1934.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1998000,45.68988,-111.094925,5.0,5.0,2657.0,8803.0,,2.0,2025.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
185000,45.712276,-111.18925,,,,10545.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1295000,45.69745,-111.08791,4.0,3.0,2851.0,14592.0,,3.0,2026.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
525000,45.67884,-111.09085,3.0,3.0,1659.0,,,2.0,2003.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
475000,45.66571,-111.03793,2.0,2.0,1200.0,,,1.0,2020.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
89995,45.666206,-111.124245,2.0,1.0,924.0,,,0.0,1977.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1670000,45.682716,-111.03768,2.0,2.0,1886.0,,,1.0,2025.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3214728,45.6934,-111.10406,,,,44866.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1350000,45.67702,-111.06102,7.0,4.0,,12022.0,,,1976.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1890000,45.568344,-111.12086,3.0,3.0,1912.0,175546.0,,4.0,1900.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2390000,45.67602,-111.06311,12.0,12.0,,10585.0,,,2018.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6995000,45.674038,-110.892,,,,6916892.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
635000,45.67808,-111.11806,3.0,2.0,1785.0,5902.0,,2.0,2025.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1299000,45.664448,-111.16746,,,1064.0,77101.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
795000,45.698895,-111.08327,3.0,2.0,1834.0,8280.0,,2.0,2012.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1200000,45.683716,-111.058624,8.0,4.0,,15812.0,,,1980.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
569500,45.64228,-111.0634,2.0,3.0,1576.0,,,1.0,2018.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1498000,45.68988,-111.094925,4.0,4.0,2657.0,8803.0,,2.0,2025.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1029000,45.644936,-111.05819,4.0,3.0,2327.0,4443.0,,2.0,2024.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
519900,45.707146,-111.08176,3.0,3.0,1423.0,,,1.0,2004.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
675000,45.697052,-111.08056,3.0,3.0,1966.0,,,2.0,2024.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2775000,45.732925,-111.17847,,,,172149.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
495000,45.681377,-111.200134,3.0,3.0,1556.0,,,2.0,2014.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1600000,45.671646,-111.10047,,,,43124.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
595000,45.66546,-111.00077,,,,43560.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1965000,45.658978,-111.066864,,,,52707.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
535000,45.683647,-111.18722,3.0,3.0,1559.0,,,2.0,2010.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
639000,45.749264,-111.056404,,,,63162.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
835000,45.646572,-111.05555,3.0,3.0,1769.0,4839.0,,1.0,2025.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
899000,45.64449,-111.057724,3.0,2.0,2327.0,,,2.0,2025.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1129000,45.64449,-111.057724,4.0,3.0,2327.0,,,2.0,2025.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1550000,45.682716,-111.03768,2.0,3.0,1880.0,,,1.0,2025.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
925000,45.768456,-111.08659,,,,48046.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1345000,45.63977,-111.03543,5.0,4.0,3149.0,16531.0,,3.0,2004.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4500000,45.704582,-111.075,3.0,,,358934.0,,,1950.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2149000,45.720203,-111.01912,,,,1224036.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
260000,45.645473,-111.05788,,,,5501.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
999000,45.713932,-111.07569,3.0,,,24524.0,,,1976.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1740000,45.71628,-111.01083,,,,1224036.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
840000,45.667957,-111.19634,5.0,4.0,3330.0,,,3.0,2024.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
215000,45.66708,-111.128815,,,,7405.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
699000,45.679413,-111.103676,,,,11979.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
440000,45.735924,-111.06623,,,,67779.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
695000,45.65713,-111.02633,,,,112384.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
225000,45.712288,-111.18962,,,,14283.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5450545,45.650253,-110.88675,,0.0,,10018800.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
379000,45.741158,-111.13989,,,,47044.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
630000,45.69189,-111.10425,3.0,3.0,1988.0,,,2.0,2025.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
9750000,45.69948,-111.11226,,,,1331629.0,,,1917.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
735000,45.65007,-111.00421,,,,121967.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
775000,45.664448,-111.16746,,,1064.0,77101.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4900000,45.570057,-111.14159,,,,1779643.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
565000,45.67509,-111.092606,2.0,2.0,1459.0,,,0.0,2023.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
899000,45.64514,-111.05842,3.0,2.0,1673.0,4399.0,,2.0,2025.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
349000,45.653374,-111.02636,,,,25482.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
484900,45.71127,-111.08183,3.0,3.0,1755.0,,,1.0,2018.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
489000,45.680996,-111.07829,3.0,3.0,1490.0,,,2.0,2004.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
479000,45.663013,-111.15769,,,,132901.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
565000,45.768974,-111.086525,,,,44256.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
950000,45.646587,-110.84435,,,,1716873.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
725000,45.606857,-111.06733,,,,43560.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
420000,45.66353,-111.124146,,,1380.0,,,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1750000,45.625328,-110.95869,,,,522720.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
799000,45.661263,-111.0408,3.0,2.0,2095.0,13503.0,,2.0,1978.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1249000,45.71688,-111.190544,4.0,3.0,2345.0,22259.0,,2.0,2002.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16450000,45.688602,-110.87215,4.0,4.0,8000.0,6359760.0,,2.0,2017.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
469000,45.745426,-111.236626,,,,161607.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
14750000,45.862938,-111.02795,2.0,3.0,3381.0,19883833.0,,2.0,2001.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1050000,45.734154,-111.13711,3.0,3.0,2065.0,20124.0,,2.0,2003.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1150000,45.623474,-111.06988,3.0,3.0,3846.0,45084.0,,2.0,1995.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2250000,45.646423,-110.80919,4.0,3.0,3538.0,881131.0,,5.0,2004.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
665000,45.867607,-110.8478,,,,1483479.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4500000,45.570057,-111.14159,,,,1764180.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
445000,45.67564,-111.061226,2.0,2.0,1149.0,,,1.0,1976.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5750000,45.60688,-110.98604,5.0,6.0,4816.0,871200.0,,9.0,1999.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
650000,45.676147,-111.11794,3.0,3.0,1542.0,5706.0,,2.0,2020.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4475000,45.630978,-111.12275,5.0,6.0,3450.0,957013.0,,,1972.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1950000,45.646423,-110.80919,3.0,3.0,3538.0,881131.0,,2.0,1994.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2399000,45.67953,-111.04174,2.0,2.0,1618.0,,,1.0,2017.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
244000,45.743668,-111.18064,3.0,2.0,1493.0,,,1.0,2025.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
665000,45.68134,-111.19359,3.0,2.0,1772.0,7535.0,,2.0,2009.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
999900,45.649483,-111.07799,3.0,3.0,2048.0,6163.0,,2.0,2024.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
899900,45.686398,-111.087265,3.0,3.0,3328.0,10497.0,,3.0,1999.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
699000,45.68287,-111.021736,1.0,2.0,1138.0,,,1.0,2024.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4995000,45.674683,-110.87178,1.0,,,6276560.0,,,2003.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
650000,45.68549,-111.06713,4.0,2.0,1972.0,11177.0,,,1973.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1090000,45.7297,-111.0845,,,,88862.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2064090,45.76385,-111.1747,,,,124581.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
514900,45.663677,-111.060425,2.0,2.0,959.0,,,1.0,2020.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1499000,45.62141,-111.07251,3.0,3.0,3573.0,73790.0,,2.0,2005.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
875000,45.672203,-111.05619,4.0,3.0,2346.0,7871.0,,2.0,2025.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
659000,45.69269,-111.077614,3.0,2.0,1372.0,7657.0,,2.0,2013.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
997000,45.66277,-111.1247,6.0,3.0,,9583.0,,,1984.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
399000,45.69332,-111.09454,,,,10454.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
850000,45.69952,-111.1499,,,,35457.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
997000,45.66298,-111.1247,6.0,3.0,,9583.0,,,1984.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1100000,45.73212,-111.08474,,,,112820.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
625000,45.682785,-111.02246,2.0,1.0,1184.0,,,0.0,2020.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
489000,45.748585,-111.05463,,,,55756.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
255000,45.645645,-111.06446,,,,7492.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
895000,45.676525,-111.04698,2.0,1.0,1196.0,12371.0,,1.0,1960.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
850000,45.679413,-111.103676,,,,11979.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
235900,45.743668,-111.18064,3.0,2.0,1062.0,,,1.0,2025.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
699000,45.64665,-110.8431,,,,860179.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7950000,45.570057,-111.14159,,,,3484800.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
550000,45.749264,-111.056404,,,,63162.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
699000,45.70685,-111.04277,1.0,2.0,879.0,,,1.0,2024.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2100000,45.678207,-111.00513,6.0,4.0,3344.0,553647.0,,,2020.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3250000,45.59567,-111.07118,5.0,4.0,4257.0,217800.0,,3.0,2021.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2995000,45.74732,-111.06266,4.0,4.0,5174.0,74923.0,,4.0,2016.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1260000,45.672497,-111.21083,3.0,3.0,2368.0,32190.0,,2.0,1981.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2000000,45.62141,-111.07251,4.0,3.0,3573.0,73790.0,,3.0,2018.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
739900,45.67352,-111.05619,4.0,3.0,2076.0,7379.0,,2.0,1947.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1100000,45.681164,-111.03402,2.0,2.0,1554.0,,,1.0,2002.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
675000,45.697067,-111.08132,3.0,3.0,1966.0,,,2.0,2024.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
649000,45.735924,-111.06623,,,,67779.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
475000,45.67884,-111.09085,3.0,3.0,1659.0,,,1.0,2003.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
949000,45.66413,-111.132256,4.0,3.0,2440.0,11064.0,,2.0,2016.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
109995,45.720905,-111.09458,2.0,2.0,1540.0,,,1.0,1969.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1675000,45.716717,-111.195015,5.0,4.0,3274.0,98271.0,,3.0,2022.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
529000,45.653374,-111.02636,,,,25482.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
599000,45.69264,-111.112076,3.0,3.0,1820.0,,,2.0,2019.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6290800,45.674625,-110.880905,,0.0,,6765303.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
